city,locality,property_type,bhk,area_sqft,bathrooms,balcony,price_inr,price_per_sqft,data_source,record_type
Chennai,"Melody,Mannivakkam",Apartment,3,2080,4,1,4000000,1923.08,India real-estate dataset (uploaded),real_dataset
Chennai,"Andal Nagar, Adambakkam",House,6,3000,6,1,33900000,11300.0,India real-estate dataset (uploaded),real_dataset
Chennai,"Thandurai, Nemilicheri",House,4,1500,3,1,12000000,8000.0,India real-estate dataset (uploaded),real_dataset
Chennai,"Sivanandam Colony, Korattur",Apartment,1,476,2,0,4284000,9000.0,India real-estate dataset (uploaded),real_dataset
Chennai,Korattur,Apartment,2,660,2,1,4000000,6060.61,India real-estate dataset (uploaded),real_dataset
Chennai,Oragadam Sriperambattur,Apartment,4,2289,4,1,10000000,4368.72,India real-estate dataset (uploaded),real_dataset
Chennai,"Balakumaran Nagar, Kolathur",Apartment,3,1380,3,1,8200000,5942.03,India real-estate dataset (uploaded),real_dataset
Chennai,"Sai Sadan Aynambakkam,Kil Ayanambakkam",Apartment,2,908,3,1,5500000,6057.27,India real-estate dataset (uploaded),real_dataset
Chennai,"Kadambathur ,Kadambathur",House,1,650,2,0,1950000,3000.0,India real-estate dataset (uploaded),real_dataset
Chennai,"Kadambathur railway station ,Kadambathur",Villa,1,650,2,0,1950000,3000.0,India real-estate dataset (uploaded),real_dataset
Chennai,"Anna Nagar, Chengalpattu",House,1,400,2,1,2578000,6445.0,India real-estate dataset (uploaded),real_dataset
Chennai,Mogappair,House,2,1150,3,0,16000000,13913.04,India real-estate dataset (uploaded),real_dataset
Chennai,"Kamaraj Nagar, Choolaimedu",House,8,3000,5,1,19000000,6333.33,India real-estate dataset (uploaded),real_dataset
Chennai,"Subhash Nagar, Chromepet",Apartment,0,400,2,1,3900000,9750.0,India real-estate dataset (uploaded),real_dataset
Chennai,"Samiyar Garden, Vyasarpadi",House,1,500,2,0,2600000,5200.0,India real-estate dataset (uploaded),real_dataset
Chennai,"casagrand arena ,Gandhi Nagar, Oragadam Ambattur",House,3,1350,3,0,8000000,5925.93,India real-estate dataset (uploaded),real_dataset
Chennai,"Korattur Tank, Korattur",Apartment,2,865,3,0,7000000,8092.49,India real-estate dataset (uploaded),real_dataset
Chennai,"Samiyar Garden, Vyasarpadi",House,3,1000,3,1,3500000,3500.0,India real-estate dataset (uploaded),real_dataset
Chennai,Guduvancheri,House,2,1000,3,0,6000000,6000.0,India real-estate dataset (uploaded),real_dataset
Chennai,"Anna Nagar, Chengalpattu",House,2,800,5,1,3380000,4225.0,India real-estate dataset (uploaded),real_dataset
Chennai,"Kamaraj Nagar, Perungudi",House,1,720,2,1,3800000,5277.78,India real-estate dataset (uploaded),real_dataset
Chennai,Poonamallee,House,1,896,3,1,3000000,3348.21,India real-estate dataset (uploaded),real_dataset
Chennai,"Chepauk, Triplicane",House,3,390,1,1,11000000,28205.13,India real-estate dataset (uploaded),real_dataset
Chennai,"Saradapuram, Mylapore",Apartment,3,1265,3,1,12000000,9486.17,India real-estate dataset (uploaded),real_dataset
Chennai,Chetpet,House,5,1500,3,1,9000000,6000.0,India real-estate dataset (uploaded),real_dataset
Chennai,"million arces,Guduvancheri",House,2,600,2,1,4000000,6666.67,India real-estate dataset (uploaded),real_dataset
Chennai,"BRICS CONSTRUCTION,JAK Nagar, Thirumullaivoyal",Apartment,3,1210,3,1,5556000,4591.74,India real-estate dataset (uploaded),real_dataset
Chennai,"Nagarjuna Nagar, Kodambakkam",Apartment,2,635,2,0,4000000,6299.21,India real-estate dataset (uploaded),real_dataset
Chennai,"BRICS CONSTRUCTION,Vaishnavi Nagar, Thirumullaivoyal",Apartment,2,810,3,0,3778000,4664.2,India real-estate dataset (uploaded),real_dataset
Chennai,Kadambathur,House,2,800,1,0,3000000,3750.0,India real-estate dataset (uploaded),real_dataset
Chennai,Velachery,Villa,2,850,3,0,4500000,5294.12,India real-estate dataset (uploaded),real_dataset
Chennai,Oragadam Sriperambattur,House,6,3000,2,1,7500000,2500.0,India real-estate dataset (uploaded),real_dataset
Chennai,"Anthony Nagar, Kolathur",House,3,1600,3,0,9500000,5937.5,India real-estate dataset (uploaded),real_dataset
Chennai,Kadambathur,House,3,4429,5,1,15500000,3499.66,India real-estate dataset (uploaded),real_dataset
Chennai,Kadambathur,House,3,4424,5,1,15500000,3503.62,India real-estate dataset (uploaded),real_dataset
Chennai,Padur,Apartment,2,1100,3,0,6000000,5454.55,India real-estate dataset (uploaded),real_dataset
Chennai,Mevalurkuppam,Apartment,2,759,2,0,2600000,3425.56,India real-estate dataset (uploaded),real_dataset
Chennai,"Prem Nagar, Pozhichalur",Villa,5,3400,5,1,22500000,6617.65,India real-estate dataset (uploaded),real_dataset
Chennai,"Jagannathapuram, Chetpet",House,5,1400,3,0,9000000,6428.57,India real-estate dataset (uploaded),real_dataset
Chennai,"MM Sai Paradise Apartment ,Guduvancheri",Apartment,2,850,3,0,4800000,5647.06,India real-estate dataset (uploaded),real_dataset
Chennai,"SATYA,MGR Nagar, Mangadu",Apartment,2,600,2,1,4900000,8166.67,India real-estate dataset (uploaded),real_dataset
Chennai,"Palace Gardens,Gandhi Nagar, Oragadam Ambattur",Apartment,5,2256,4,1,11000000,4875.89,India real-estate dataset (uploaded),real_dataset
Chennai,Kattankulathur,Apartment,3,1125,3,1,5000000,4444.44,India real-estate dataset (uploaded),real_dataset
Chennai,Maraimalai Nagar,House,2,900,3,0,3000000,3333.33,India real-estate dataset (uploaded),real_dataset
Chennai,Maraimalai Nagar,House,3,1500,3,0,4000000,2666.67,India real-estate dataset (uploaded),real_dataset
Chennai,Thiruvallur,Villa,1,600,2,0,1100000,1833.33,India real-estate dataset (uploaded),real_dataset
Chennai,"Anthony Nagar, Kolathur",House,6,542,2,1,8100000,14944.65,India real-estate dataset (uploaded),real_dataset
Chennai,"Kathirvedu, Puzhal",House,3,2200,4,1,14000000,6363.64,India real-estate dataset (uploaded),real_dataset
Chennai,"Harikrishnapuram, Manali",House,3,1200,3,1,8000000,6666.67,India real-estate dataset (uploaded),real_dataset
Chennai,Besant Nagar,Apartment,4,2482,4,1,49600000,19983.88,India real-estate dataset (uploaded),real_dataset
Chennai,"Sri Sai mm nagar,Vandalur",House,2,990,3,1,4261000,4304.04,India real-estate dataset (uploaded),real_dataset
Chennai,"Pratheesh suppliers ,Red Hills",House,1,1740,3,1,2200000,1264.37,India real-estate dataset (uploaded),real_dataset
Chennai,"Lalitha Nagar, Thiruvanmiyur",Apartment,2,816,3,1,5300000,6495.1,India real-estate dataset (uploaded),real_dataset
Chennai,"JC shelters,Perungalathur",Apartment,2,745,2,0,3000000,4026.85,India real-estate dataset (uploaded),real_dataset
Chennai,Maraimalai Nagar,House,2,725,2,1,3600000,4965.52,India real-estate dataset (uploaded),real_dataset
Chennai,Avadi,House,3,1400,3,0,6500000,4642.86,India real-estate dataset (uploaded),real_dataset
Chennai,Periyapalayam,Villa,2,1050,3,1,3500000,3333.33,India real-estate dataset (uploaded),real_dataset
Chennai,Veerapuram,House,2,1000,3,0,2100000,2100.0,India real-estate dataset (uploaded),real_dataset
Chennai,"CIT Colony, Mylapore",Apartment,2,1000,3,1,9900000,9900.0,India real-estate dataset (uploaded),real_dataset
Chennai,Muttukadu,House,3,2295,4,1,9180000,4000.0,India real-estate dataset (uploaded),real_dataset
Chennai,"Aravind Nakshatra,JAK Nagar, Thirumullaivoyal",Apartment,3,1210,3,1,5800000,4793.39,India real-estate dataset (uploaded),real_dataset
Chennai,Chengalpattu,House,1,1500,3,1,11000000,7333.33,India real-estate dataset (uploaded),real_dataset
Chennai,"Arjunamedu, Thiruverkkadu",House,2,910,3,1,11300000,12417.58,India real-estate dataset (uploaded),real_dataset
Chennai,"Building om shakthi nilayam ,Narayana Krishnaraja Puram, Triplicane",Apartment,2,678,2,0,6200000,9144.54,India real-estate dataset (uploaded),real_dataset
Chennai,"Anna Nagar, Chengalpattu",House,2,800,5,1,3300000,4125.0,India real-estate dataset (uploaded),real_dataset
Chennai,"Lumbini Square, Purasawalkam",House,4,1500,3,1,7500000,5000.0,India real-estate dataset (uploaded),real_dataset
Chennai,"Sakthi Sai Apartment Ambattur,Pudur, Ambattur",Apartment,3,1100,3,1,6300000,5727.27,India real-estate dataset (uploaded),real_dataset
Chennai,Oragadam Ambattur,House,2,850,3,0,5500000,6470.59,India real-estate dataset (uploaded),real_dataset
Chennai,Oragadam Ambattur,House,2,850,3,0,5500000,6470.59,India real-estate dataset (uploaded),real_dataset
Chennai,"Rajaji Nagar Extention, Madipakkam",House,3,1248,3,0,7500000,6009.62,India real-estate dataset (uploaded),real_dataset
Chennai,"Anna Nagar, Chengalpattu",House,1,400,2,0,2115000,5287.5,India real-estate dataset (uploaded),real_dataset
Chennai,"Foundations ,Kumananchavadi",Apartment,2,901,3,0,6000000,6659.27,India real-estate dataset (uploaded),real_dataset
Chennai,Villivalam,House,3,950,3,0,11000000,11578.95,India real-estate dataset (uploaded),real_dataset
Chennai,Avadi,House,2,1250,3,1,7600000,6080.0,India real-estate dataset (uploaded),real_dataset
Chennai,"MUTHAMIZH NAGAR KODUNGAIYUR,Muthamizh Nagar, Kodungaiyur West",House,1,390,1,1,3250000,8333.33,India real-estate dataset (uploaded),real_dataset
Chennai,"Korukkupet, Washermanpet",House,1,355,1,1,500000,1408.45,India real-estate dataset (uploaded),real_dataset
Chennai,"Bhogar,Menambedu, Ambattur",Apartment,2,803,3,0,2465000,3069.74,India real-estate dataset (uploaded),real_dataset
Chennai,Irungattukottai,Apartment,3,645,2,0,1500000,2325.58,India real-estate dataset (uploaded),real_dataset
Chennai,"Ramakrishna Nagar, Raja Annamalai Puram",House,3,3000,3,1,78000000,26000.0,India real-estate dataset (uploaded),real_dataset
Chennai,"Anna Enclave, Injambakkam",House,5,3200,3,1,16000000,5000.0,India real-estate dataset (uploaded),real_dataset
Chennai,"Nolambur, Ambattur Industrial Estate",House,5,3000,1,1,21500000,7166.67,India real-estate dataset (uploaded),real_dataset
Chennai,"Sembiyan, Perambur",House,6,2400,4,1,20000000,8333.33,India real-estate dataset (uploaded),real_dataset
Chennai,"Anna Nagar, Chengalpattu",House,1,400,2,1,1620000,4050.0,India real-estate dataset (uploaded),real_dataset
Chennai,Ekkatuthangal,House,3,1750,3,1,19500000,11142.86,India real-estate dataset (uploaded),real_dataset
Chennai,"CHANDRA FLATS AMBATTUR ,Ambattur",Apartment,2,690,2,1,4000000,5797.1,India real-estate dataset (uploaded),real_dataset
Chennai,Semmancheri,House,4,2400,4,1,15000000,6250.0,India real-estate dataset (uploaded),real_dataset
Chennai,"Chinnasekkadu, Manali",House,2,1400,3,1,6000000,4285.71,India real-estate dataset (uploaded),real_dataset
Chennai,"Gomathy Amman Nagar, Red Hills",House,1,600,2,0,2700000,4500.0,India real-estate dataset (uploaded),real_dataset
Chennai,"Kaietha Milleth Nagar, Pallikaranai",Apartment,3,1074,3,0,7330000,6824.95,India real-estate dataset (uploaded),real_dataset
Chennai,"Swarnambigai Nagar, Virugambakkam",Apartment,1,583,2,1,4700000,8061.75,India real-estate dataset (uploaded),real_dataset
Chennai,"Chinnaekkadu, Thiruvallur",House,2,900,3,1,4000000,4444.44,India real-estate dataset (uploaded),real_dataset
Chennai,Guduvancheri,House,3,1340,3,0,7500000,5597.01,India real-estate dataset (uploaded),real_dataset
Chennai,Muttukadu,Villa,3,2290,4,1,13000000,5676.86,India real-estate dataset (uploaded),real_dataset
Chennai,"Kaviarasu Kannadasan Nagar, Kodungaiyur East",House,2,1100,3,0,5900000,5363.64,India real-estate dataset (uploaded),real_dataset
Chennai,"Tulasingapuram, Nandambakkam",House,3,1750,3,1,19500000,11142.86,India real-estate dataset (uploaded),real_dataset
Chennai,"G Block, Annanagar East",Apartment,3,1680,3,1,2700000,1607.14,India real-estate dataset (uploaded),real_dataset
Chennai,"Water Front,Kovalam",Villa,3,2290,4,1,10300000,4497.82,India real-estate dataset (uploaded),real_dataset
Chennai,"Ma. Po. Si. Nagar, Thiruvallur",House,3,2340,4,1,4000000,1709.4,India real-estate dataset (uploaded),real_dataset
Chennai,"Indira Nagar, Thoraipakkam",House,2,700,2,1,3500000,5000.0,India real-estate dataset (uploaded),real_dataset
Chennai,"Ranganathan Garden, Anna Nagar",House,6,3000,3,1,87500000,29166.67,India real-estate dataset (uploaded),real_dataset
Chennai,Hirco Palace Gardens,Apartment,4,2256,4,1,11000000,4875.89,India real-estate dataset (uploaded),real_dataset
Chennai,Moolakazhani,Apartment,2,590,2,1,2970000,5033.9,India real-estate dataset (uploaded),real_dataset
Chennai,"Water Front Villas ,Kovalam",Villa,3,2290,4,1,10500000,4585.15,India real-estate dataset (uploaded),real_dataset
Chennai,Tiruvottiyur,House,5,2026,4,1,12100000,5972.36,India real-estate dataset (uploaded),real_dataset
Chennai,"Villivakkam, Kolathur",Apartment,1,450,2,0,2250000,5000.0,India real-estate dataset (uploaded),real_dataset
Chennai,"Annanur, Ayappakkam",Apartment,1,444,2,1,1800000,4054.05,India real-estate dataset (uploaded),real_dataset
Chennai,"Lakshmi Ammal Nagar, Kodungaiyur West",House,2,1100,3,1,5900000,5363.64,India real-estate dataset (uploaded),real_dataset
Chennai,"Patel Nagar, West Tambaram",House,0,800,4,0,9000000,11250.0,India real-estate dataset (uploaded),real_dataset
Chennai,"Southern Fou,Kalyanapuram, Ambattur",Apartment,2,650,2,1,3700000,5692.31,India real-estate dataset (uploaded),real_dataset
Chennai,Padur,Villa,4,2400,4,1,20000000,8333.33,India real-estate dataset (uploaded),real_dataset
Chennai,"Golden heaven site chengalpattu,Alapakkam, Chengalpattu",House,2,600,2,0,3250000,5416.67,India real-estate dataset (uploaded),real_dataset
Chennai,"Ma. Po. Si. Nagar, Thiruvallur",Apartment,1,538,2,1,2100000,3903.35,India real-estate dataset (uploaded),real_dataset
Chennai,"L & T Colony Phase II, Virugambakkam",Apartment,2,960,3,0,5850000,6093.75,India real-estate dataset (uploaded),real_dataset
Chennai,"Manikanda Puram, Thirumullaivoyal",Villa,3,1450,3,1,6000000,4137.93,India real-estate dataset (uploaded),real_dataset
Chennai,"Manali New Town, Manali",House,2,632,2,0,2700000,4272.15,India real-estate dataset (uploaded),real_dataset
Chennai,"Sembiyan, Perambur",House,9,1050,3,0,12000000,11428.57,India real-estate dataset (uploaded),real_dataset
Chennai,"Sembiyan, Perambur",House,10,1200,3,0,18000000,15000.0,India real-estate dataset (uploaded),real_dataset
Chennai,"Mogappair West, Ambattur Industrial Estate",House,4,2400,4,1,27000000,11250.0,India real-estate dataset (uploaded),real_dataset
Chennai,Thiruporur,Apartment,2,1012,3,1,3500000,3458.5,India real-estate dataset (uploaded),real_dataset
Chennai,Ayapakkam,Apartment,5,1069,3,1,6000000,5612.72,India real-estate dataset (uploaded),real_dataset
Chennai,"Sri Kapaleeswarar Nagar, Neelankarai",Villa,5,6400,2,1,102500000,16015.62,India real-estate dataset (uploaded),real_dataset
Chennai,"Sri Kapaleeswarar Nagar, Neelankarai",House,5,6400,1,1,102500000,16015.62,India real-estate dataset (uploaded),real_dataset
Chennai,"Annanur, Ayappakkam",Apartment,1,444,2,0,1750000,3941.44,India real-estate dataset (uploaded),real_dataset
Chennai,"Sakthi Avenue, Gerugambakkam",House,2,600,2,0,4500000,7500.0,India real-estate dataset (uploaded),real_dataset
Chennai,"Vigneshwara Nagar, Madhanandapuram",House,1,600,2,0,3700000,6166.67,India real-estate dataset (uploaded),real_dataset
Chennai,"Aspiran Garden Colony, Kilpauk",Apartment,2,870,3,1,9500000,10919.54,India real-estate dataset (uploaded),real_dataset
Chennai,"Saai Nivas flats,Bhavani Nagar, Pozhichalur",Apartment,2,850,3,1,3500000,4117.65,India real-estate dataset (uploaded),real_dataset
Chennai,"Alapakkam, Chengalpattu",Apartment,2,790,2,0,3000000,3797.47,India real-estate dataset (uploaded),real_dataset
Chennai,"TNHB Kakkalur,Ma. Po. Si. Nagar, Thiruvallur",Villa,2,1000,3,0,5800000,5800.0,India real-estate dataset (uploaded),real_dataset
Chennai,Mahindra World City,Apartment,2,607,2,1,3000000,4942.34,India real-estate dataset (uploaded),real_dataset
Chennai,"Kallikuppam muthamilnagar,Kallikuppam, Korattur",House,5,2000,3,1,8500000,4250.0,India real-estate dataset (uploaded),real_dataset
Chennai,Oragadam Sriperambattur,Apartment,2,795,2,0,3000000,3773.58,India real-estate dataset (uploaded),real_dataset
Chennai,Singaperumal Koil,Apartment,2,670,2,1,2800000,4179.1,India real-estate dataset (uploaded),real_dataset
Chennai,"Gandhi Nagar, Oragadam Ambattur",Apartment,2,795,2,0,3000000,3773.58,India real-estate dataset (uploaded),real_dataset
Chennai,"Gandhi Nagar, Oragadam Ambattur",Apartment,2,795,2,0,3000000,3773.58,India real-estate dataset (uploaded),real_dataset
Chennai,"cradle,Prakash Nagar, Ponniammanmedu",Apartment,2,950,3,1,5500000,5789.47,India real-estate dataset (uploaded),real_dataset
Chennai,"Maxworth Nagar Phase 1, Kolapakkam",House,3,990,3,0,3500000,3535.35,India real-estate dataset (uploaded),real_dataset
Chennai,"Manthope Colony, Ashok Nagar",Villa,5,5400,5,1,45000000,8333.33,India real-estate dataset (uploaded),real_dataset
Chennai,KK Nagar,House,2,850,3,1,12500000,14705.88,India real-estate dataset (uploaded),real_dataset
Chennai,"Eswaran Nagar, Thiruverkkadu",House,1,1200,3,0,5700000,4750.0,India real-estate dataset (uploaded),real_dataset
Chennai,"Ma. Po. Si. Nagar, Thiruvallur",House,2,1200,3,0,6000000,5000.0,India real-estate dataset (uploaded),real_dataset
Chennai,"Thillai Natarajan Nagar,Sikkarayapuram",House,2,1700,3,1,7600000,4470.59,India real-estate dataset (uploaded),real_dataset
Chennai,"Vijaya Gardens, Valasaravakkam",House,2,1302,3,0,14500000,11136.71,India real-estate dataset (uploaded),real_dataset
Chennai,"sri mookamigai appartment,Krishna Industrial Estate, Porur",Apartment,0,575,2,1,2400000,4173.91,India real-estate dataset (uploaded),real_dataset
Chennai,"Cheran Nagar, Perumbakkam",Apartment,2,800,1,0,3100000,3875.0,India real-estate dataset (uploaded),real_dataset
Chennai,"Pudumanaikuppam, Old Washermanpet",Apartment,4,1538,3,0,9000000,5851.76,India real-estate dataset (uploaded),real_dataset
Chennai,"Bhavani Nagar, Ayappakkam",House,2,1250,3,1,7000000,5600.0,India real-estate dataset (uploaded),real_dataset
Chennai,"Jai maruthi apartment ,Mandavelipakkam, Raja Annamalai Puram",Apartment,1,510,2,0,6200000,12156.86,India real-estate dataset (uploaded),real_dataset
Chennai,Guduvancheri,House,3,1200,3,0,6200000,5166.67,India real-estate dataset (uploaded),real_dataset
Chennai,"TNHB Colony, Villivakkam",House,4,1400,3,1,19000000,13571.43,India real-estate dataset (uploaded),real_dataset
Chennai,"North High Court Colony, Villivakkam",House,1,530,2,0,4300000,8113.21,India real-estate dataset (uploaded),real_dataset
Chennai,"Arun Excello Narmada,Singaperumal Koil",Apartment,2,645,2,1,2700000,4186.05,India real-estate dataset (uploaded),real_dataset
Chennai,"Kalyanapuram, Ambattur",Apartment,2,950,3,0,4000000,4210.53,India real-estate dataset (uploaded),real_dataset
Chennai,"Kallikuppam, Ambattur",Apartment,2,775,2,0,4200000,5419.35,India real-estate dataset (uploaded),real_dataset
